2.000000000000000000e+01 1.050672228567487917e-02 4.172351262046498574e-03 4.280789309585100733e-03 3.447572392603372431e-03
2.100000000000000000e+01 1.938166391921661638e-02 1.330125052156127044e-02 8.851835590584548885e-03 5.126938706117762506e-03
2.200000000000000000e+01 8.978903686346115243e-03 2.703390306699117018e-03 1.725714424101544619e-03 1.691293921512483905e-03
2.300000000000000000e+01 6.239971444099391348e-03 2.872413766462175288e-03 4.024837694410395364e-03 9.661474150480536425e-04
2.400000000000000000e+01 1.208419737937869859e-01 6.686512702575650446e-02 4.794053851380757070e-02 2.053305495512712520e-02
2.500000000000000000e+01 4.527584812026513167e-03 3.287718483388389883e-03 1.616793933089751565e-03 1.523365168479688799e-03
2.600000000000000000e+01 1.398236952861997041e-02 6.567082317882225011e-03 3.458992098335753745e-03 1.278361759647730564e-03
2.700000000000000000e+01 3.740085218273824647e-02 2.528263323819298150e-02 1.957973706675845624e-02 1.547457855677857388e-02
2.800000000000000000e+01 6.854088381877605773e-02 3.821780626782680240e-02 2.496712045086635703e-02 1.717285395593059691e-02
2.900000000000000000e+01 3.697137143579806110e-03 3.986503762190391278e-03 1.772913062281819118e-03 1.897097549815121532e-03
3.000000000000000000e+01 7.278442091518628164e-03 2.273268797611885557e-03 2.455544958314642527e-03 2.843752809885228931e-03
3.100000000000000000e+01 5.575486535418837028e-03 1.959274275958398058e-03 2.545191005716027511e-03 7.323063596643774415e-04
3.200000000000000000e+01 1.501302676889758603e-01 6.916468700884241538e-02 3.553493840549457050e-02 1.521208919350630108e-02
3.300000000000000000e+01 3.852480980806650274e-02 2.681041352554436666e-02 1.684714252948026070e-02 1.413542984822043803e-02
3.400000000000000000e+01 5.000005321185999052e-02 1.760934435704528470e-02 1.034814864342370987e-02 5.530680887197159112e-03
3.500000000000000000e+01 1.638707826067799245e-02 1.359649430506681446e-02 4.152006296752815649e-03 2.852782593790020513e-03
3.600000000000000000e+01 2.654377580440991577e-03 2.485372952638880122e-03 7.490738270394389428e-04 1.796404501874232854e-03
3.700000000000000000e+01 3.888041227177496499e-03 2.352442901114689972e-03 1.713216519254408829e-03 3.544002836430109292e-03
3.800000000000000000e+01 1.793626703488570284e-01 6.504286610411820491e-02 3.807563218002870536e-02 2.372003219029912569e-02
3.900000000000000000e+01 6.056842673309741076e-03 4.221172074620117842e-03 3.926124054265824059e-03 4.372294169305185850e-03
4.000000000000000000e+01 8.598258295595203812e-03 4.517361564091395242e-03 1.692918795298520903e-03 1.374242375364934793e-03
4.100000000000000000e+01 1.150909088513278611e-01 3.936378720486082006e-02 3.029481853663936602e-02 2.399604098612979561e-02
4.200000000000000000e+01 6.740266567006830689e-02 3.202208195884936881e-02 1.226801647876812028e-02 7.774062743925887892e-03
4.300000000000000000e+01 8.154759578638216821e-02 4.866410802073775632e-02 2.584037853185442921e-02 1.155738535753992463e-02
4.400000000000000000e+01 2.442391418036475581e-02 1.854983374829418871e-02 1.150569198422438447e-02 6.746859813773291824e-03
4.500000000000000000e+01 8.838477077210159238e-03 7.473906808854068572e-03 1.863300186582272011e-03 4.575457811138584907e-03
4.600000000000000000e+01 2.084705803857573800e-02 2.071442405613843629e-02 1.334193735162973390e-02 5.203392667658605746e-03
4.700000000000000000e+01 4.333397586936083186e-03 6.956629521184651624e-03 1.600297101980099152e-03 1.837915813446934022e-03
4.800000000000000000e+01 1.380391237469614542e-02 9.125620363862933793e-03 4.045966681107774146e-03 4.311655746219121392e-03
4.900000000000000000e+01 9.920235495936893799e-02 5.366225459931489583e-02 2.948626887086391521e-02 1.624722231431481936e-02
5.000000000000000000e+01 5.110056618231159815e-03 6.064121566227994621e-03 2.391334167076569327e-03 1.598207578745581333e-03
5.100000000000000000e+01 4.486617404647593246e-03 2.413646076590617289e-03 2.865335179325699359e-03 2.924045608749756557e-04
5.200000000000000000e+01 9.191708488823352452e-02 3.854922484513780001e-02 2.360279070781371932e-02 1.480018276130326549e-02
5.300000000000000000e+01 4.086909397979983719e-03 2.321152046360814864e-03 2.888911612440927049e-03 6.681719616199583139e-04
5.400000000000000000e+01 2.502813753116589837e-02 2.804428231056253079e-02 1.162996991759793902e-02 1.368976051462591874e-02
5.500000000000000000e+01 1.983648240997013534e-01 1.314452053280358579e-01 6.790239446867218920e-02 4.845197984611609304e-02
5.600000000000000000e+01 9.389845039699475440e-03 5.428311264661725595e-03 4.710382766720203757e-03 1.991348971907942137e-03
5.700000000000000000e+01 2.201419630631026164e-03 3.246875127985532090e-03 2.222728830988699930e-03 1.037402074189204245e-03
5.800000000000000000e+01 2.647754455476564010e-03 1.649057709648096793e-03 2.022581732428625420e-03 1.244533356619069919e-03
5.900000000000000000e+01 9.785075681309167786e-03 6.610781101796391231e-03 6.555685900425284145e-03 5.044135520567898621e-03
6.000000000000000000e+01 9.261117657882951548e-02 4.663993842186490296e-02 2.572529770330275051e-02 8.454948524484055469e-03
6.100000000000000000e+01 1.110298887017385772e-01 4.220537570467758348e-02 1.598051907805155339e-02 1.596564979331537362e-02
6.200000000000000000e+01 6.788692208862267576e-04 3.170444995311101025e-03 2.236031441946723011e-03 2.836269695934223647e-03
6.300000000000000000e+01 1.383454154933586727e-02 9.002804402768110198e-03 3.335922500373740985e-03 1.181479283363061133e-03
6.400000000000000000e+01 1.596319817813647221e-02 2.000409583401012090e-02 6.526377748204061080e-03 1.792656648636937024e-03
6.500000000000000000e+01 6.233176824742661312e-03 1.249147213889083025e-03 1.367683917153336096e-03 1.227443448838512734e-03
6.600000000000000000e+01 6.503579579230110708e-03 1.164806530430217806e-02 5.810126699062610409e-03 2.569366915307441396e-03
6.700000000000000000e+01 4.322804760159252441e-02 2.083865961944842901e-02 1.016553471204030556e-02 6.736344110103862672e-03
6.800000000000000000e+01 7.204599549097151501e-02 4.594323404462721805e-02 3.252071653227033704e-02 2.301712084068553363e-02
6.900000000000000000e+01 1.928163232744761410e-02 7.498481020054471521e-03 4.299815440455125731e-03 4.138080629439536660e-03
7.000000000000000000e+01 4.386405915490577956e-02 2.917418548037114048e-02 1.569399735904490265e-02 1.562496097463305852e-02
7.100000000000000000e+01 8.413592878096934694e-03 5.438355847386354414e-03 7.430421851813705930e-03 8.838745532265925627e-04
7.200000000000000000e+01 1.260255457708396587e-02 7.978718444284004646e-03 2.168708725404497415e-03 4.591609020487627188e-03
7.300000000000000000e+01 4.991863413432082869e-03 2.935892375189807883e-03 2.233759344399592270e-03 1.113369181339976576e-03
7.400000000000000000e+01 9.023018330125283371e-02 5.742184873422154223e-02 3.480841004097098151e-02 2.101813375860954458e-02
7.500000000000000000e+01 1.517563134573488882e-02 1.368671751840341323e-02 1.429868509211595917e-02 5.316156356615440136e-03
7.600000000000000000e+01 6.944283652563397469e-02 2.447613340787349601e-02 7.472394367182493002e-03 4.417329226027759230e-03
7.700000000000000000e+01 8.473883864276473069e-03 6.937477853581044442e-03 5.138481304403358721e-03 3.103681011484050751e-03
7.800000000000000000e+01 5.626597192583792338e-03 2.505766955617531270e-03 2.469332603255271555e-03 9.971160851974826805e-04
7.900000000000000000e+01 6.714178346670579556e-02 2.899125793757352174e-02 1.382869648190846248e-02 8.816302302403374730e-03
8.000000000000000000e+01 8.774413057661295881e-03 1.301210634358290937e-02 5.864422707097101568e-03 8.553453777572319824e-03
8.100000000000000000e+01 2.617985475010545845e-03 3.741084327950361301e-03 3.225537619811766690e-03 1.427087551113329295e-03
8.200000000000000000e+01 1.736614331954786442e-02 2.173380365598703845e-02 9.773223238320756512e-03 2.327635043565927982e-03
8.300000000000000000e+01 7.822149715264880773e-03 5.972255668647881953e-03 4.279179795109451512e-03 2.394905294503452565e-03
8.400000000000000000e+01 1.516618773147253851e-01 6.368519694483844307e-02 2.433944165075250035e-02 1.668226052527945619e-02
8.500000000000000000e+01 5.129793393172624172e-02 2.523410432488476865e-02 1.537375552713297205e-02 9.937128217941281275e-03
8.600000000000000000e+01 6.509692927134132570e-03 7.031977158183489764e-03 2.929490248311797645e-03 2.280500955227907599e-03
8.700000000000000000e+01 4.705089065174820895e-02 2.720349371800700328e-02 1.236694468154301771e-02 1.680162512905486460e-02
8.800000000000000000e+01 1.129395914146766149e-02 2.093060011322678358e-03 1.891665796614792634e-03 1.970323927783123284e-03
8.900000000000000000e+01 1.209097467213668120e-01 5.604511985481881731e-02 2.231558278028066000e-02 9.986520270192648235e-03
9.000000000000000000e+01 1.683153331177178946e-03 5.599488507907598479e-03 1.720616918634513843e-03 1.314618091655690452e-03
9.100000000000000000e+01 2.129887820771978260e-02 1.785910986317895688e-02 5.665520248264016394e-03 1.951105820181815763e-03
9.200000000000000000e+01 3.965139393117024513e-03 8.044900367867365704e-03 3.757515644953031420e-03 3.072187912015765087e-03
9.300000000000000000e+01 1.080557121112798655e-02 5.779068355701660886e-03 5.529910816968242049e-03 1.861960862942572828e-03
9.400000000000000000e+01 7.477098909717219688e-03 5.452790726174606452e-03 2.961554052726035700e-03 1.542389339225815536e-03
9.500000000000000000e+01 4.207325516425666767e-02 2.672379025780720341e-02 1.322936942764727127e-02 6.505019234552679268e-03
9.600000000000000000e+01 1.649292896021011534e-01 5.482200180076386709e-02 3.101169240060727694e-02 7.583704063183140283e-03
9.700000000000000000e+01 8.226093735322807798e-02 4.504939858616128362e-02 1.772625600891734529e-02 5.990102973912761822e-03
9.800000000000000000e+01 2.777505734733890473e-03 1.273592962385405349e-03 7.851863633101397854e-04 1.428913506754410324e-03
9.900000000000000000e+01 3.348540965903547967e-02 2.890824230430813144e-02 2.058694125275611908e-02 1.035224518438780487e-02
1.000000000000000000e+02 5.170693353157428118e-02 2.310978332324590753e-02 1.314844001726986344e-02 1.360678162308794417e-02
1.010000000000000000e+02 3.457052496354620554e-03 6.282505530607006977e-03 4.067676136872845627e-03 1.432440213404553679e-03
1.020000000000000000e+02 9.404881508177207264e-03 1.469812615345419439e-02 8.942104260282312395e-03 6.039825787694990365e-03
1.030000000000000000e+02 5.596377599054121015e-03 3.556116119061500033e-03 3.184344332048233504e-03 1.095230780181072512e-03
1.040000000000000000e+02 5.218271517366682502e-03 2.126742699839512772e-03 3.919819399577994558e-03 2.005704608854430495e-03
1.050000000000000000e+02 9.567220208562725314e-02 3.850483003638511398e-02 2.040842787229163457e-02 1.018874892825987963e-02
1.060000000000000000e+02 9.229490125740613671e-02 3.443269223461140754e-02 1.896647523287316867e-02 3.829632911275085254e-03
1.070000000000000000e+02 4.649021766904166617e-03 1.992602171648673575e-03 2.277444874746583324e-03 1.158744550715993605e-03
1.080000000000000000e+02 4.232591126754555594e-02 2.918153901311233700e-02 1.615571678939836317e-02 7.622417574792430921e-03
1.090000000000000000e+02 8.379902621508870941e-02 3.949142580462944307e-02 2.149444651407471721e-02 5.522792933851251862e-03
1.100000000000000000e+02 1.530390644070756812e-01 1.348092689671366862e-01 1.013225249997139199e-01 4.582915494338665741e-02
1.110000000000000000e+02 3.456410302717893845e-02 1.865110711989185696e-02 8.770826334551826142e-03 4.635896868668074565e-03
1.120000000000000000e+02 9.615861601623925878e-03 5.319417663898941794e-03 2.353811372599598235e-03 9.172590722998206656e-04
1.130000000000000000e+02 3.840695524197928860e-03 6.535196757745173092e-03 3.104712887071503849e-03 1.628147898501334243e-03
1.140000000000000000e+02 5.619141137663404006e-02 3.630797842481180843e-02 2.524653341165960380e-02 1.353332316312520420e-02
1.150000000000000000e+02 2.633632262667603280e-03 1.839149871898039653e-03 3.828636147605144532e-03 1.988900935229630761e-03
1.160000000000000000e+02 2.347856982971469747e-02 1.728671783011502885e-02 7.478149423456339345e-03 2.032010833032537375e-03
1.170000000000000000e+02 5.200749450257541491e-03 2.550444933419715888e-03 3.109452210933609517e-03 3.533496756705682609e-03
1.180000000000000000e+02 8.153901918384694192e-02 3.103729669157392901e-02 9.241394203228338669e-03 7.386189579941002809e-03
1.190000000000000000e+02 1.545304362979466571e-02 1.323965453823630276e-02 1.227442070180517243e-02 3.521873807531126620e-03
1.200000000000000000e+02 8.810852321824946820e-02 3.652065159575423187e-02 1.463101625194898267e-02 8.582536616357912609e-03
1.210000000000000000e+02 1.491226696180074016e-02 2.414196946128298674e-02 1.036092373034262944e-02 2.658715983054256351e-03
1.220000000000000000e+02 6.231949349637140069e-03 2.260726503404667138e-03 1.154918678141133095e-03 1.332593886814350224e-03
1.230000000000000000e+02 1.975966894626442552e-02 6.344210125700669792e-03 4.921646782946249507e-03 9.920591688706600735e-04
1.240000000000000000e+02 1.113620182175397398e-02 7.679904601188125741e-03 3.969871501952388325e-03 1.888916718793427372e-03
1.250000000000000000e+02 7.256396852952697041e-02 3.544620240256635135e-02 1.347587505477698851e-02 9.736462911561483830e-03
1.260000000000000000e+02 1.639027420375796171e-02 9.736902176317003069e-03 4.451012555081380884e-03 1.136478409698190965e-03
1.270000000000000000e+02 6.535944990390808555e-03 7.006726577944993525e-03 6.098954365181584805e-03 3.639670808804846679e-03
1.280000000000000000e+02 1.621501511547038601e-02 8.517777203785017320e-03 3.332850147463403082e-03 5.131972660733633874e-03
1.290000000000000000e+02 1.103099385599703303e-02 5.213930330921263782e-03 4.290500204082117568e-03 4.392038948682825024e-03
1.300000000000000000e+02 6.087088145700549763e-02 2.468413211194007625e-02 1.797336558968926079e-02 7.170547164144486403e-03
1.310000000000000000e+02 1.367336751952872090e-02 6.005382630868145999e-03 5.922469088919932699e-03 3.028022848698352486e-03
1.320000000000000000e+02 1.599069808051188646e-02 6.565294452309826910e-03 2.637452000766140389e-03 1.203194708904434598e-03
1.330000000000000000e+02 1.752330815847906731e-01 1.260995105835479579e-01 7.834832407302921853e-02 3.918861906218020635e-02
1.340000000000000000e+02 1.207770891529381940e-01 4.105210145070851274e-02 2.920069999866751684e-02 1.597007285136710017e-02
1.350000000000000000e+02 8.069325761191512014e-02 3.356059591448232876e-02 2.254463180324129887e-02 5.994190132265620266e-03
1.360000000000000000e+02 5.105329307028757396e-02 2.313654219274615190e-02 8.800614600875267951e-03 4.458105528233901466e-03
1.370000000000000000e+02 6.223680564426756906e-02 3.348216347504771179e-02 2.444375021713326990e-02 9.882808456881834319e-03
1.380000000000000000e+02 3.558403374182069617e-02 1.953274529183230204e-02 1.086442809767895756e-02 7.544538825505018448e-03
1.390000000000000000e+02 1.987576099617096095e-02 7.943194992274459423e-03 5.396518786640021673e-03 4.741277167342987896e-03
1.400000000000000000e+02 3.074709296248014437e-02 2.593072051811342454e-02 7.606236798801216739e-03 6.748511325750166864e-03
1.410000000000000000e+02 7.326305852554633631e-03 3.381084631412759230e-03 3.952113748843299156e-03 1.264770201356760389e-03
1.420000000000000000e+02 8.684363277748819235e-03 4.071501095905487484e-03 3.518845188715441323e-03 1.922797923461287001e-03
1.430000000000000000e+02 6.872433334080751619e-03 4.589556208578119030e-03 1.651436764673059514e-03 1.082965298727107907e-03
1.440000000000000000e+02 3.901705873772291170e-03 3.092739892226296049e-03 1.603802399402067284e-03 2.469645704492262183e-03
1.450000000000000000e+02 1.167424228333189123e-01 1.018265071227104773e-01 8.215658716408270890e-02 4.736906633129226579e-02
1.460000000000000000e+02 9.270451372872339640e-03 4.970615085420087079e-03 3.527252862763037480e-03 1.798908510733460185e-03
1.470000000000000000e+02 2.961186637395180413e-02 2.933522174724016718e-02 1.538920375250233882e-02 4.243891879430307726e-03
1.480000000000000000e+02 5.222829828191762752e-02 2.469869237476873466e-02 1.053731058463426053e-02 8.232653873567634395e-03
1.490000000000000000e+02 4.772001204231676383e-03 1.614767394006344503e-03 1.266500922552712656e-03 1.237815311959454111e-03
1.500000000000000000e+02 1.180870858948374069e-01 6.051640063937441943e-02 2.955508655852684061e-02 1.163361142225953840e-02
1.510000000000000000e+02 6.577391178714500630e-02 1.906241329042630134e-02 1.841658112186850965e-02 9.157539340326578681e-03
1.520000000000000000e+02 8.115030415582503986e-02 1.778562145925407026e-02 1.414220497880123474e-02 3.594725052099013909e-03
1.530000000000000000e+02 1.358713544254718797e-01 6.167891687801076855e-02 3.113751744617918385e-02 8.153814164647027463e-03
1.540000000000000000e+02 6.708460461625680681e-03 6.631298764808809913e-03 4.655172640298425348e-03 1.676797690260316189e-03
1.550000000000000000e+02 8.746745572630529320e-02 4.963875157747472261e-02 1.969557803653645273e-02 8.681038992815831579e-03
1.560000000000000000e+02 5.846537306795637247e-03 1.999786981234211863e-03 2.097065823698391132e-03 2.338645553629099469e-03
1.570000000000000000e+02 1.060178268098432852e-01 6.269294055551748179e-02 1.577820502778724127e-02 5.417057046525473873e-03
1.580000000000000000e+02 2.262816208666916865e-02 1.402531370694785375e-02 5.522760900143768373e-03 1.869742443156699246e-03
1.590000000000000000e+02 7.277902772112179904e-03 7.404079665698433919e-03 1.952736522136489699e-03 8.503220992501036137e-04
1.600000000000000000e+02 2.642846772457244347e-03 5.871748147372763717e-03 2.328439559027375462e-03 1.705919207327025091e-03
1.610000000000000000e+02 7.706943938897145747e-03 5.142375180736069584e-03 5.377787612006773577e-03 1.197168581726137503e-03
1.620000000000000000e+02 2.182741116409380941e-02 2.251319551717360923e-02 9.479766772088128388e-03 3.045358150793603912e-03
1.630000000000000000e+02 4.094068291291076515e-03 5.789134789831130654e-03 2.127082663716375454e-03 3.190908131308923049e-03
1.640000000000000000e+02 4.360716037888074346e-03 1.464730171414032516e-03 1.795625503274411207e-03 2.737011428779310366e-03
1.650000000000000000e+02 9.078182354946089105e-02 2.725373194315722572e-02 9.111397161500812969e-03 8.745876094451637134e-03
1.660000000000000000e+02 3.846798882521069909e-03 4.565315037426772964e-03 4.024687926073765298e-03 8.115810244424623981e-04
1.670000000000000000e+02 1.669657872333850032e-02 9.290750906711914281e-03 8.622810321133602199e-03 6.451127815523706802e-03
1.680000000000000000e+02 1.315514257929292948e-02 8.530007911625600570e-03 5.960088277117050332e-03 5.133929551119490939e-03
1.690000000000000000e+02 1.339091805441565419e-01 7.023180562896469414e-02 3.515931953350349276e-02 1.211416676375861624e-02
1.700000000000000000e+02 6.217959848485699569e-03 2.781465657676535086e-03 2.053600059139207897e-03 1.505558231998878598e-03
1.710000000000000000e+02 3.370748707739283645e-02 1.434072774130174845e-02 3.682757343173356963e-03 4.764460100302248154e-03
1.720000000000000000e+02 4.796622831851686877e-03 5.342102489494121066e-03 2.082568428596697115e-03 1.692228033791270394e-03
1.730000000000000000e+02 1.239932835483976148e-01 6.802187376225338200e-02 4.320456644525182827e-02 1.940231156702838800e-02
1.740000000000000000e+02 9.521442510062717510e-03 3.036424874801457209e-03 2.125026934894643383e-03 1.369213159601807882e-03
1.750000000000000000e+02 2.572294015671280562e-02 5.936566997040165598e-03 8.403849884347308619e-03 6.156811963358614116e-03
1.760000000000000000e+02 9.511181745049572533e-02 4.443231276585411782e-02 1.242803086597115206e-02 4.474858510356467117e-03
1.770000000000000000e+02 7.353098006765716732e-02 3.692247893756587379e-02 1.765442050537136334e-02 3.635140353799510768e-03
1.780000000000000000e+02 2.221521127910914672e-03 5.714227894542966285e-03 2.011140305193105399e-03 2.813926716566808508e-03
1.790000000000000000e+02 1.024746847632457616e-02 5.788552879317288881e-03 3.368396185502370039e-03 2.393149710173065985e-03
1.800000000000000000e+02 6.054181629903824906e-03 5.087432406574460969e-03 1.605655016807460474e-03 6.856763815560666621e-04
1.810000000000000000e+02 6.379068966288221898e-02 2.674420979998665474e-02 8.470959464757449667e-03 4.109682106196119525e-03
1.820000000000000000e+02 5.096853991567101144e-03 3.631053859891237180e-03 4.792557140243516693e-03 1.154723673265964758e-03
1.830000000000000000e+02 2.486857525759002610e-03 6.940155174263767414e-03 2.222565463691655949e-03 1.193836075734109074e-03
1.840000000000000000e+02 3.079613832511655675e-03 7.867536499630225924e-04 5.363447420610747106e-04 1.344076754112944654e-03
1.850000000000000000e+02 2.486888245638996242e-02 2.709017964960504579e-02 1.358026463941035440e-02 7.243800258565447590e-03
1.860000000000000000e+02 1.064390166401558285e-01 2.514854899488167678e-02 1.162704671785542120e-02 4.433954220116198205e-03
1.870000000000000000e+02 5.112113591608208329e-03 1.171555195704956269e-03 1.812197556884080716e-03 6.904579448526474090e-04
1.880000000000000000e+02 8.490873205854109276e-03 2.679944551737431426e-03 1.782898518207931852e-03 2.107611876432901633e-03
1.890000000000000000e+02 8.882866841992692608e-02 4.663016733296782707e-02 1.706764574434465817e-02 1.045660696849797996e-02
1.900000000000000000e+02 2.347917201788664050e-03 3.386671424238217858e-03 1.046771263428539558e-03 1.580919435388972996e-03
1.910000000000000000e+02 1.207929465221836869e-02 9.415752825029531994e-03 5.471505593367387114e-03 1.926555101887480375e-03
1.920000000000000000e+02 3.234553857980543290e-02 1.294733237831813613e-02 7.607252166580692060e-03 3.145178287987776631e-03
1.930000000000000000e+02 1.074149510525055362e-01 5.357094335189904744e-02 3.056194536611284845e-02 8.819256539788218607e-03
1.940000000000000000e+02 2.868971681939523621e-02 1.127400863917064899e-02 5.353490967694235318e-03 3.051513072301053654e-03
1.950000000000000000e+02 8.269053554648506110e-02 3.411885899932150940e-02 1.625533914469645333e-02 8.293719540312228730e-03
1.960000000000000000e+02 2.046771198307624842e-02 2.063052882020534329e-02 1.197542579896772839e-02 7.134332090253328422e-03
1.970000000000000000e+02 5.074568918094989056e-02 1.531409560448681283e-02 9.061336234202696863e-03 2.511725521188416885e-03
1.980000000000000000e+02 1.156876076724260016e-01 7.087594611272886314e-02 3.940127988055541763e-02 1.609301368981429226e-02
1.990000000000000000e+02 1.365564217090974898e-02 4.259790137747323374e-03 1.868354339402953897e-03 1.305087844764191672e-03
2.000000000000000000e+02 2.760459299691845388e-03 2.743591705649649042e-03 1.185213727361973451e-03 7.813819537576131890e-04
2.010000000000000000e+02 2.970052601711349952e-03 2.060776489363775905e-03 1.045633556243216657e-03 1.767422140671058833e-03
2.020000000000000000e+02 9.664422821651275433e-03 5.888276442390693102e-03 2.630322152164242620e-03 1.583685340260302180e-03
2.030000000000000000e+02 5.812851186230432940e-03 9.802961590118399252e-03 5.613403763356813840e-03 1.347763469414544647e-03
2.040000000000000000e+02 1.050061494592646749e-02 6.360313440445077363e-03 4.364579363104358588e-03 1.501205847279324639e-03
2.050000000000000000e+02 1.841852498955516906e-02 8.505850338840577687e-03 4.642339872704047583e-03 3.213709786869741163e-03
2.060000000000000000e+02 1.779578118954425886e-02 6.902042999961562932e-03 6.776466356473732564e-03 3.420707128864614553e-03
2.070000000000000000e+02 1.590439679062332912e-01 7.890838625772406134e-02 3.848547465379682786e-02 1.078773317808305078e-02
2.080000000000000000e+02 9.566089679154160530e-02 3.419735906081702165e-02 1.922957938462381208e-02 1.408362451786720690e-02
2.090000000000000000e+02 1.072779057789361584e-01 3.990626252583845401e-02 1.351264643437552829e-02 6.431000980240557212e-03
2.100000000000000000e+02 1.613515152566650721e-02 9.460754093051970681e-03 9.395828626362652883e-03 4.333655637063092876e-03
2.110000000000000000e+02 6.466584956863720250e-03 5.133312756684206730e-03 3.392013481655867246e-03 1.354272110347886976e-03
2.120000000000000000e+02 1.916088868780457550e-03 3.532932440829174726e-03 8.594673101138069647e-04 1.714866145430910156e-03
2.130000000000000000e+02 2.365793097214783161e-02 1.182282488146165801e-02 9.208595909867731480e-03 5.330314744122249121e-03
2.140000000000000000e+02 2.938874317331959495e-03 4.110696427414965021e-03 3.369212779889258977e-03 5.840533045553788138e-04
2.150000000000000000e+02 4.679168921878885772e-03 2.811317230678168216e-03 1.397725230198344163e-03 8.044418645428412116e-04
2.160000000000000000e+02 2.794127569194904299e-03 2.299404121941905476e-03 1.294625534942629892e-03 1.578025395264135268e-03
2.170000000000000000e+02 3.763330576395272284e-03 3.091044155474952614e-03 1.919051264990357091e-03 2.307388921052294824e-03
2.180000000000000000e+02 3.893344298835751949e-02 1.867227230426439510e-02 4.158337272348765733e-03 5.338403330293060509e-03
2.190000000000000000e+02 1.090015568813897523e-01 4.351710768873043311e-02 1.751326958907362813e-02 2.084762951294968567e-02
2.200000000000000000e+02 1.304528728036772611e-01 7.543951409153980270e-02 4.974160265438781064e-02 1.752910472713849893e-02
2.210000000000000000e+02 3.607802531992467671e-03 4.702791819987063929e-03 1.507581947953572001e-03 1.898538708870865397e-03
2.220000000000000000e+02 3.774789797020770745e-03 4.804928481257974421e-03 2.447648119557643050e-03 2.414995777346485867e-03
2.230000000000000000e+02 8.350497548078561830e-03 3.342549906736290433e-03 5.940066946958028407e-03 4.349762405729562000e-03
2.240000000000000000e+02 1.182059641990678700e-01 4.233623336588999975e-02 2.273749406665597286e-02 2.348365363699647310e-02
2.250000000000000000e+02 1.139807803183313061e-02 5.575465827122716607e-03 1.550317566827697250e-03 2.366810937747832952e-03
2.260000000000000000e+02 1.348515824691612700e-02 8.412519922947881562e-03 3.082142344346414185e-03 3.096801137638660606e-03
2.270000000000000000e+02 3.505715884565220597e-02 2.404960672330709245e-02 1.236418574469910249e-02 8.524180492846833782e-03
2.280000000000000000e+02 1.333214004418494837e-02 1.998330626021455753e-02 7.750693476150581976e-03 5.239117629133669372e-03
2.290000000000000000e+02 1.767596525028168886e-01 1.319764741549401266e-01 7.219963151930265666e-02 3.893754061105967473e-02
2.300000000000000000e+02 1.564132761530066529e-01 4.780387610270510346e-02 2.122215781211606034e-02 1.172411705168859702e-02
2.310000000000000000e+02 5.904871912126929447e-03 2.444313254351855157e-03 8.941220824770618712e-04 1.002329268713588210e-03
2.320000000000000000e+02 9.175325623719240986e-02 2.884062402174048315e-02 1.524877084622919092e-02 1.040573984257143515e-02
